doc;source;author;title;year;text_type
LISVergani28.txt;LIS;Orio Vergani;Il grande airone ha chiuso le ali ;1960;stampa
diacorisVergani1.txt;DiaCoris;Orio Vergani;Guido Da Verona;1949;stampa
diacorisGnocchiViani1.txt;DiaCoris;Osvaldo Gnocchi Viani (traduttore) / J.B. Bouvier;Venere ed Imene al tribunale della penitenza: manuale dei confessori ;1885;prosa letteraria
LISOttieri1.txt;LIS;Ottiero Ottieri;Il lamento di un senza dialetto;1965;stampa
diacorisPasinetti1.txt;DiaCoris;P.M. Pasinetti / Cinema;L'inaugurazione del 'centro';1940;stampa
LLAgaraff3.txt;Liber Liber;Paolo Agaraff;Le rane di Ko Samui;2003;prosa letteraria
LLAgaraff2.txt;Liber Liber;Paolo Agaraff;Il quinto cilindro;2010;prosa letteraria
LLAgaraff1.txt;Liber Liber;Paolo Agaraff;Misteri & Efferatezze;2015;prosa letteraria
LLBalsamo1.txt;Liber Liber;Paolo Balsamo;Giornale del viaggio fatto in Sicilia e particolarmente nella Contea di Modica;1809;personale
LLBettoni1.txt;Liber Liber;Paolo Bettoni;Tre racconti sentimentali;1855;prosa letteraria
Teatro.V.4.Testo.txt;MIDIA;Paolo Ferrari;Baltromèo calzolaro;1847;teatro
Teatro.V.3.Testo.txt;MIDIA;Paolo Giacometti;La morte civile;1861;teatro
Espositivi.IV.24.Testo.txt;MIDIA;Paolo Maria Paciaudi;Il bibliotecario diretto nel formare una piccola biblioteca;1750;espositivo
LISMieli1.txt;LIS;Paolo Mieli;Ma il futuro si gioca in colonia;1974;stampa
LISMonelli1.txt;LIS;Paolo Monelli;«Sperammo invano che in Italia la televisione non si avverasse mai»;1953;stampa
LISMonelli2.txt;LIS;Paolo Monelli;Fragore d'armi nelle terre della Bibbia ;1956;stampa
LISMonelli3.txt;LIS;Paolo Monelli;Due brevi e lunghissimi minuti sul Monte Conero ;1961;stampa
LISSpriano1.txt;LIS;Paolo Spriano;Fiero e commosso abbraccio di una sterminata marea di popolo a Giuseppe Di Vittorio dirigente amato dei lavoratori e degli umili ;1957;stampa
LISLabini1.txt;LIS;Paolo Sylos Labini;Saggio sulle classi sociali ;1974;espositivo
diacorisValera1.txt;DiaCoris;Paolo Valera;Le terribili giornate del maggio '98: storia documentata;1900;espositivo
Personali.V.15.Testo.txt;MIDIA;Paolo Valera;Giacinto Menotti Serrati;1926;personale
diacorisPaolo1.txt;DiaCoris;Paolo VI;Populorum Progressio;1967;espositivo
LISVittorelli1.txt;LIS;Paolo Vittorelli;Italia e Germiania;1941;stampa
LISVittorelli2.txt;LIS;Paolo Vittorelli;La nuova guerra nazista;1941;stampa
LLZanghi1.txt;Liber Liber;Paolo Zanghi;Delle cavallette e del modo di distruggerle;1835;espositivo
Espositivi.V.49.Testo.txt;MIDIA;Pasquale Rossi;L’animo della folla;1898;espositivo
diacorisVillari1.txt;DiaCoris;Pasquale Villari;Lettere meridionali;1878;personale
LISVillari1.txt;LIS;Pasquale Villari;Di chi è la colpa? O sia pace e la guerra;1866;stampa
diacorisKolosimo1.txt;DiaCoris;Peter Kolosimo;Non è terrestre;1991;prosa letteraria
diacorisGattina1.txt;DiaCoris;Petrucelli della Gattina / Il Giornale della Sicilia;Il campo di battaglia di custoza;1866;stampa
diacorisPascoli2.txt;DiaCoris;Pier Paolo Pascoli / Il Corriere della Sera;Il vuoto del potere in Italia;1975;stampa
diacorisPascoli3.txt;DiaCoris;Pier Paolo Pascoli / Il Corriere della Sera;Fuori dal Palazzo;1975;stampa
diacorisPascoli4.txt;DiaCoris;Pier Paolo Pascoli / Il Corriere della Sera;Perché il processo;1975;stampa
LISPasolini1.txt;LIS;Pier Paolo Pasolini;Lo ripeto: Io sono in piena ricerca;1965;stampa
LISPasolini2.txt;LIS;Pier Paolo Pasolini;Sulla lingua sette risposte a sette punti interrogativi ;1965;stampa
LISPasolini3.txt;LIS;Pier Paolo Pasolini;Vagisce appena il nuovo italiano nazionale;1965;stampa
Personali.V.33.Testo.txt;MIDIA;Piero Uccellini;Memorie di un vecchio carbonaro ravegnate;1824;personale
LISBianchi2.txt;LIS;Pietro Bianchi;La straniera di Roma ci racconta le sue follie ;1959;stampa
Scientifici.V.6.Testo.txt;MIDIA;Pietro Blaserna;La teoria del suono;1875;espositivo
ProsaLett.IV.7.Testo.txt;MIDIA;Pietro Borsieri;Avventure letterarie d’un giorno;1816;prosa letteraria
diacorisCitati1.txt;DiaCoris;Pietro Citati;Tolstoj;1984;espositivo
LISCitati1.txt;LIS;Pietro Citati;L'italiano sta diventando un gergo furbesco;1965;stampa
LLColletta1.txt;Liber Liber;Pietro Colletta;Storia del reame di Napoli;1734;espositivo
Personali.IV.15.Testo.txt;MIDIA;Pietro Giannone;Vita scritta da lui medesimo;1700;personale
Personali.IV.6.Testo.txt;MIDIA;Pietro Metastasio;Lettere;1718;personale
Poesia.IV.18.Testo.txt;MIDIA;Pietro Metastasio;Cantate e altre poesie;1718;poesia
Poesia.IV.20.Testo.txt;MIDIA;Pietro Metastasio;Cantate e altre poesie II;1718;poesia
ita000114.txt;ItaDraCor;Pietro Metastasio;L'impresione delle Canarie/ Intermezzi per la Didone;1724;teatro
Teatro.IV.8.Testo.txt;MIDIA;Pietro Metastasio;Didone abbandonata;1724;teatro
ita000119.txt;ItaDraCor;Pietro Metastasio;Siroe;1726;teatro
ita000109.txt;ItaDraCor;Pietro Metastasio;Ezio;1728;teatro
ita000104.txt;ItaDraCor;Pietro Metastasio;Alessandro nell'Indie;1730;teatro
ita000106.txt;ItaDraCor;Pietro Metastasio;Demetrio;1731;teatro
ita000112.txt;ItaDraCor;Pietro Metastasio;Issipile;1732;teatro
ita000103.txt;ItaDraCor;Pietro Metastasio;Adriano in Siria;1732;teatro
ita000115.txt;ItaDraCor;Pietro Metastasio;L'olimpiade;1733;teatro
ita000107.txt;ItaDraCor;Pietro Metastasio;Demofoonte;1733;teatro
Teatro.IV.14.Testo.txt;MIDIA;Pietro Metastasio;La clemenza di Tito;1734;teatro
ita000120.txt;ItaDraCor;Pietro Metastasio;Temistocle;1736;teatro
Teatro.IV.2.Testo.txt;MIDIA;Pietro Metastasio;Achille in Sciro;1736;teatro
Teatro.IV.20.Testo.txt;MIDIA;Pietro Metastasio;Zenobia;1740;teatro
ita000111.txt;ItaDraCor;Pietro Metastasio;Ipermestra;1744;teatro
ita000105.txt;ItaDraCor;Pietro Metastasio;Attilio Regolo;1750;teatro
ita000110.txt;ItaDraCor;Pietro Metastasio;Il re pastore;1751;teatro
ita000113.txt;ItaDraCor;Pietro Metastasio;L'eroe cinese;1752;teatro
ita000116.txt;ItaDraCor;Pietro Metastasio;Nitteti;1756;teatro
ita000117.txt;ItaDraCor;Pietro Metastasio;Romolo ed Ersilia;1765;teatro
ita000118.txt;ItaDraCor;Pietro Metastasio;Ruggero ovvero l'eroica gratitudine;1771;teatro
BibItPaciaudi1.txt;BibIt;Pietro Paciaudi;Il bibliotecario diretto nel formare una pubblica biblioteca;1863;espositivo
Personali.IV.7.Testo.txt;MIDIA;Pietro Verri;Diario Militare;1751;personale
Espositivi.IV.31.Testo.txt;MIDIA;Pietro Verri;Sull’indole del piacere e del dolore;1773;espositivo
Personali.IV.17.Testo.txt;MIDIA;Pietro Verri;Lettere al fattore di Biassono;1776;personale
LLVerri1.txt;Liber Liber;Pietro Verri;Cronaca di Cola de li Piccirilli;1763;personale
LLVerri2.txt;Liber Liber;Pietro Verri;Discorsi del conte Pietro Verri dell'Instituto delle Scienze di Bologna;1781;espositivo
LLVerri3.txt;Liber Liber;Pietro Verri;Ricordi a mia figlia;1754;prosa letteraria
LLAlbertelli1.txt;Liber Liber;Pilo Albertelli;Rousseau;1951;prosa letteraria
LISTagliazucchi1.txt;LIS;Pino Tagliazucchi;La logica del monopolio e le aristocrazie operaie ;1957;stampa
diacorisPio1.txt;DiaCoris;Pio XI;Quadragesimo anno. Lettera enciclica;1931;espositivo
diacorisPio2.txt;DiaCoris;Pio XI;Mit brennender Sorge. Lettera enciclica;1937;espositivo
BibItRenier1.txt;BibIt;Polo Renier;Relazione di Polo Renier (1769);1749;personale
BibItNeri1.txt;BibIt;Pompeo Neri;Relazione della visita fatta all'ufizio de fossi di Pisa l'anno 1740;1740;espositivo
diacorisLevi1.txt;DiaCoris;Primo Levi;La tregua;1963;prosa letteraria
diacorisLevi3.txt;DiaCoris;Primo Levi;I sommersi e i salvati;1986;espositivo
LIR2.txt;LIR;Radio3;" ""Uomini e profeti. La terra promessa"" (programma di letteratura)";1995;dialogo
BibItRoncioni1.txt;BibIt;Raffaello Roncioni;Delle famiglie pisane;1848;espositivo
LISUboldi1.txt;LIS;Raffaello Uboldi;Questi i soldati con cui ho vissuto;1957;stampa
DiaLit1.txt;DIA-LIT;Rai Uno;Scommettiamo?;1977;dialogo
LIT1.txt;LIT;Rai2;Film Roma;2006;dialogo
LIT2.txt;LIT;Rai3;Cartone animato Krypto - Superdog “Un robot mega extra extra super”;2006;dialogo
LIT3.txt;LIT;Rai4;"Cartone animato Superdog ""Zio Streghetto supereroe""";2006;dialogo
Teatro.IV.21.Testo.txt;MIDIA;Ranieri de' Calzabigi;Orfeo ed Euridice;1762;teatro
BibItGrassi1.txt;BibIt;Ranieri Grassi;Pisa e le sue adiacenze...;1851;espositivo
LISPanzieri1.txt;LIS;Raniero Panzieri;Formule e sostanza della politica unitaria ;1957;stampa
LISBianchi1.txt;LIS;Ranuccio Bianchi Bandinelli;Il nostro lavoro nella scuola ;1951;stampa
ProsaLett.V.10.Testo.txt;MIDIA;Remigio Zena;La bocca del lupo;1892;prosa letteraria
BibItFucini1.txt;BibIt;Renato Fucini;Cento sonetti in vernacolo pisano;1872;poesia
BibItFucini2.txt;BibIt;Renato Fucini;Cinquanta nuovi sonetti in vernacolo pisano;1882;poesia
ProsaLett.V.24.Testo.txt;MIDIA;Renato Fucini;Le veglie di Neri;1890;prosa letteraria
LLBocchi1.txt;Liber Liber;Renzo Ildebrando Bocchi;La fiamma del cuore;1938;poesia
LLBocchi2.txt;Liber Liber;Renzo Ildebrando Bocchi;Il pane del perdono;1940;poesia
LIR1.txt;LIR;Rete105;"""Trailers in FM"" informazione cinematografica";1995;dialogo
diacorisRisLib1.txt;DiaCoris;Risorgimento Liberale;Notiziario vero;1944;stampa
BibItArdigo1.txt;BibIt;Roberto Ardigò;La morale dei positivisti;1892;espositivo
Scientifici.V.1.Testo.txt;MIDIA;Roberto Ardigò;La psicologia come scienza positiva;1908;espositivo
LISMonticelli1.txt;LIS;Roberto de Monticelli;Il turco spaventato fra le soprano;1958;stampa
LISMonticelli2.txt;LIS;Roberto de Monticelli;C'è solo Visconti sul ponte di Miller;1958;stampa
LISMonticelli3.txt;LIS;Roberto de Monticelli;È tornato Eduardo;1958;stampa
LISMonticelli4.txt;LIS;Roberto de Monticelli;L'illustre ribalta riaccesa con l'antologia di Eduardo;1958;stampa
LISMonticelli5.txt;LIS;Roberto de Monticelli;Scrittore sociale Marcel Proust?;1958;stampa
LISMonticelli6.txt;LIS;Roberto de Monticelli;Barrault al nuovo;1958;stampa
LISMonticelli7.txt;LIS;Roberto de Monticelli;Irripetibile incanto di Giraudoux;1958;stampa
LISMonticelli8.txt;LIS;Roberto de Monticelli;Uno statico oratorio la 'fiaccola' di De Lullo;1958;stampa
LISMonticelli9.txt;LIS;Roberto de Monticelli;Le donne di Patrone-Griffi sono ciniche;1958;stampa
LISMonticelli10.txt;LIS;Roberto de Monticelli;La strada di Beckett finisce in un abisso;1958;stampa
LISMonticelli11.txt;LIS;Roberto de Monticelli;Fuochi d'amore e di gelosia nella 'Rosa di Zolfo';1958;stampa
LISMonticelli12.txt;LIS;Roberto de Monticelli;Uccide il suo passato il Dragone Bettoliere;1958;stampa
LISMonticelli13.txt;LIS;Roberto de Monticelli;Una classica tragedia moderna ;1958;stampa
LISMonticelli14.txt;LIS;Roberto de Monticelli;Una classica tragedia moderna II;1958;stampa
LISMonticelli15.txt;LIS;Roberto de Monticelli;Un dramma autentico 'La giustizia' di Dessi;1959;stampa
LISMonticelli16.txt;LIS;Roberto de Monticelli;Ha ventisette anni la novità di Brancati;1959;stampa
LISMonticelli17.txt;LIS;Roberto de Monticelli;Un personaggio solo ma basta nel 'Mercadet' di Balzac;1959;stampa
LISMonticelli18.txt;LIS;Roberto de Monticelli;Il 'Cabaret' di Cobelli rivela un interprete;1959;stampa
LISMonticelli19.txt;LIS;Roberto de Monticelli;Satireggiati i parrucconi dello stemma;1959;stampa
LISMonticelli20.txt;LIS;Roberto de Monticelli;Arrivano i nostri 'arrabbiati';1959;stampa
LISMonticelli21.txt;LIS;Roberto de Monticelli;Il miracolo lo fa Visconti;1959;stampa
LISMonticelli22.txt;LIS;Roberto de Monticelli;Sorprendente premessa ai quattro capolavori;1959;stampa
LISMonticelli23.txt;LIS;Roberto de Monticelli;Un Dostoevskij ridotto proprio all'osso;1959;stampa
LISMonticelli24.txt;LIS;Roberto de Monticelli;Zavattini mette in scena le pagine del suo diario;1959;stampa
LISMonticelli25.txt;LIS;Roberto de Monticelli;Un anziano statista confessa la proprie colpe;1959;stampa
LISLeydi1.txt;LIS;Roberto Leydi;Così il rock ha cambiato il mondo;1970;stampa
LISLonghi1.txt;LIS;Roberto Longhi;La Biennale degli astrattisti ci sorprende con un realista;1954;stampa
diacorisVacca1.txt;DiaCoris;Roberto Vacca;Il Medioevo prossimo venturo;1970;espositivo
LISCastiglia1.txt;LIS;Roderigo di Castiglia;«Vittorini se n'è ghiuto/ E soli ci ha lasciato!...». Canzone napoletana ;1951;stampa
diacorisLalla1.txt;DiaCoris;Romano Lalla;Le parole tra noi leggere;1969;prosa letteraria
LISRomeo1.txt;LIS;Rosario Romeo;Quale politica per la Dc ;1975;stampa
LISRomeo2.txt;LIS;Rosario Romeo;La Dc e i suoi elettori ;1975;stampa
LISRomeo3.txt;LIS;Rosario Romeo;I figli di ignoti ;1975;stampa
LISRomeo4.txt;LIS;Rosario Romeo;Pietà per i vinti ;1975;stampa
LISRomeo5.txt;LIS;Rosario Romeo;Vilipendio del professore ;1975;stampa
LISRomeo6.txt;LIS;Rosario Romeo;Le mani sull'università ;1975;stampa
LISRomeo7.txt;LIS;Rosario Romeo;La minaccia alle libertà;1975;stampa
LISRomeo8.txt;LIS;Rosario Romeo;Mezzogiorno chiama Europa;1975;stampa
LISRomeo9.txt;LIS;Rosario Romeo;La Dc all'opposizione;1975;stampa
LISRomeo10.txt;LIS;Rosario Romeo;Ritorno a scuola ;1975;stampa
LISRomeo11.txt;LIS;Rosario Romeo;Parole ai giovani ;1974;stampa
LISRomeo12.txt;LIS;Rosario Romeo;I notabili del frontismo;1974;stampa
LISRomeo13.txt;LIS;Rosario Romeo;Le radici della violenza ;1974;stampa
LISRomeo14.txt;LIS;Rosario Romeo;Cittadini di serie B ;1974;stampa
LISRomeo15.txt;LIS;Rosario Romeo;«Steccati» fuori dal tempo ;1975;stampa
diacorisRossanda1.txt;DiaCoris;Rossana Rossanda;Televisione;1994;stampa
LISRossanda1.txt;LIS;Rossana Rossanda;In morte di Pasolini ;1975;stampa
LISRossanda2.txt;LIS;Rossana Rossanda;L'album di famiglia;1978;stampa
LISRossanda3.txt;LIS;Rossana Rossanda;Note di un'antiamericana;2001;stampa
Espositivi.V.38.Testo.txt;MIDIA;Ruggero Bonghi;I partiti anarchici in Italia ;1878;espositivo
LLBoscovich1.txt;Liber Liber;Ruggero Giuseppe Boscovich;Giornale di un viaggio da Costantinopoli in Polonia;1784;personale
LISGrieco1.txt;LIS;Ruggero Grieco;Storie di briganti ;1952;stampa
LISGrieco2.txt;LIS;Ruggero Grieco;Ossa umane kg 2;1952;stampa
LISGrieco3.txt;LIS;Ruggero Grieco;Sua Eccellenza ;1953;stampa
LISGrieco4.txt;LIS;Ruggero Grieco;Un'anima di poeta ;1954;stampa
LISGrieco5.txt;LIS;Ruggero Grieco;Il rosmarino e le more di fratta del professor Fanfani ;1954;stampa
LISGrieco6.txt;LIS;Ruggero Grieco;Gli uccelli migranti ;1952;stampa
LISGrieco7.txt;LIS;Ruggero Grieco;Un lungimirante ;1952;stampa
LISGrieco8.txt;LIS;Ruggero Grieco;Mac Carthy e le scope ;1952;stampa
LISGrieco9.txt;LIS;Ruggero Grieco;Dischi e altre cose volanti ;1953;stampa
LISGrieco10.txt;LIS;Ruggero Grieco;L'ambasciatore;1953;stampa
LISGrieco11.txt;LIS;Ruggero Grieco;«Redsaurus»: del tipo «comunista vulgaris» (;1953;stampa
LISGrieco12.txt;LIS;Ruggero Grieco;Fantasie del cielo e realtà della terra ;1953;stampa
LISGrieco13.txt;LIS;Ruggero Grieco;Mac Carthy a Bonn ;1954;stampa
LISGrieco14.txt;LIS;Ruggero Grieco;Paolo/ Francesca e il cicerone ;1952;stampa
diacorisGrieco1.txt;DiaCoris;Ruggero Grieco / L'Unitá;Frate Alberigo e il diavolo;1950;stampa
Teatro.IV.54.Testo.txt;MIDIA;Salvatore Cammarano;Lucia di Lammermoor;1835;teatro
LISFeo1.txt;LIS;Sandro de Feo;L'uomo che cerca l'anima della macchina ;1952;stampa
Espositivi.V.35.Testo.txt;MIDIA;Scipio Sighele;L’intelligenza della folla ;1903;espositivo
BibItSighele1.txt;BibIt;Scipio Sighele;Eva moderna;1910;espositivo
ITBI1625.txt;ELTeC;Scipio Slataper;Il mio Carso;1912;prosa letteraria
Teatro.IV.30.Testo.txt;MIDIA;Scipione Maffei;Merope;1714;teatro
LISSemerano1.txt;LIS;Scipione Semerano;Scuola sotto esame;2000;stampa
diacorisTimpanaro1.txt;DiaCoris;Sebastiano Timpanaro;Belfagor;1987;stampa
Poesia.V.14.Testo.txt;MIDIA;Sergio Corazzini;Poesie;1804;poesia
LISSaviane1.txt;LIS;Sergio Saviane;Ha tre teste però non è un'aquila ;1973;stampa
LLBenco4.txt;Liber Liber;Silvio Benco;Volfango Goethe;1929;espositivo
LLBenco3.txt;Liber Liber;Silvio Benco;"Il ""Piccolo"" di Trieste";1931;espositivo
LISNegro1.txt;LIS;Silvio Negro;Vestito di bianco su un letto d'ottone ;1958;stampa
ProsaLett.IV.22.Testo.txt;MIDIA;Silvio Pellico;Le mie prigioni;1832;prosa letteraria
Espositivi.V.46.Testo.txt;MIDIA;Stefano Jacini;I conservatori naturali e l’evoluzione naturale dei partiti politici in Italia;1851;espositivo
LLParmeggiani1.txt;Liber Liber;Tano Parmeggiani / Max Rusca;Scappa scappa galantuomo;1971;prosa letteraria
LLBarla2.txt;Liber Liber;Teofilo Barla;Lettere a mamma Margherita;1848;personale
LLBarla1.txt;Liber Liber;Teofilo Barla;Il confetturiere/ l'alchimista/ il cuciniere piemontese di Real Casa Savoia;1854;espositivo
Personali.IV.43.Testo.txt;MIDIA;Teresa Pikler;Lettere di Teresa Pikler alla figlia Costanza (1817-1833);1817;personale
diacorisMerlin1.txt;DiaCoris;Tina Merlin;Il crollo della diga del Vajont;1963;stampa
LISMerlin1.txt;LIS;Tina Merlin;Quando arrivò la SADE...;1963;stampa
LISMerlin2.txt;LIS;Tina Merlin;La SADE spadroneggia ma i montanari si difendono;1959;stampa
LISMerlin3.txt;LIS;Tina Merlin;I disastri del lago artificiale di Erto ;1960;stampa
LISMerlin4.txt;LIS;Tina Merlin;Un'enorme massa di 50 milioni di metri cubi minaccia la vita e gli averi degli abitanti di Erto ;1961;stampa
LISMerlin5.txt;LIS;Tina Merlin;Il crollo della diga del Vajont ;1963;stampa
LISMerlin6.txt;LIS;Tina Merlin;Il drammatico racconto della compagna che accusò la SADE. L'«Unità» fu processata per aver denunciato il pericolo;1963;stampa
LISMerlin7.txt;LIS;Tina Merlin;«Magari fossi riuscita a turbare l'ordine pubblico!» ;1963;stampa
LISMerlin8.txt;LIS;Tina Merlin;Dalla notte della tragedia nulla è cambiato nella vallata del Vajont ;1967;stampa
LISMerlin9.txt;LIS;Tina Merlin;La sciagura di Valle Aurina. Belluno in lutto attende i morti della valanga ;1963;stampa
LISMerlin10.txt;LIS;Tina Merlin;Nel paese senza strada. Venti chilometri a piedi per la sposa di Arsiè;1963;stampa
LISMerlin11.txt;LIS;Tina Merlin;Non vogliono essere mandati in un «ghetto» a 1500 metri;1967;stampa
LISMerlin12.txt;LIS;Tina Merlin;Ha pagato con la vita il suo diritto al lavoro ;1966;stampa
LISTerzani1.txt;LIS;Tiziano Terzani;All'assedio di Phnom Penh ;1973;stampa
LISTerzani2.txt;LIS;Tiziano Terzani;Parola d'ordine: si salvi chi può;1975;stampa
LISBesozzi1.txt;LIS;Tommaso Besozzi;Meglio una 600 oggi che la rivoluzione domani;1955;stampa
Poesia.IV.10.Testo.txt;MIDIA;Tommaso Crudeli;Poesie;1746;poesia
LISGiglio1.txt;LIS;Tommaso Giglio;Assassino!;1947;stampa
Poesia.IV.43.Testo.txt;MIDIA;Tommaso Grossi;Ildegonda;1820;poesia
BibItFoscolo17.txt;BibIt;Ugo Foscolo;Epistolario (1794-1804);1794;personale
ita000067.txt;ItaDraCor;Ugo Foscolo;Edippo;1796;teatro
Teatro.IV.49.Testo.txt;MIDIA;Ugo Foscolo;Tieste;1797;teatro
BibItFoscolo1.txt;BibIt;Ugo Foscolo;A Bonaparte: dedica dell'oda;1799;poesia
BibItFoscolo16.txt;BibIt;Ugo Foscolo;Discorso su la Italia;1799;espositivo
ita000127.txt;ItaDraCor;Ugo Foscolo;Pausania;1800;teatro
BibItFoscolo2.txt;BibIt;Ugo Foscolo;Commentari della Storia di Napoli;1801;espositivo
BibItFoscolo3.txt;BibIt;Ugo Foscolo;Commentario della battaglia di Marengo;1801;espositivo
BibItFoscolo4.txt;BibIt;Ugo Foscolo;Degli effetti della fame;1801;espositivo
BibItFoscolo15.txt;BibIt;Ugo Foscolo;Discorsi sopra gli uomini illustri di Plutarco;1801;espositivo
Poesia.IV.40.Testo.txt;MIDIA;Ugo Foscolo;"Odi e sonetti; Dei Sepolcri";1802;poesia
BibItFoscolo18.txt;BibIt;Ugo Foscolo;Epistolario (1804-1808);1804;personale
BibItFoscolo5.txt;BibIt;Ugo Foscolo;Dei Sepolcri;1807;poesia
BibItFoscolo6.txt;BibIt;Ugo Foscolo;Dell'origine e dell'ufficio della letteratura;1809;espositivo
BibItFoscolo7.txt;BibIt;Ugo Foscolo;Della morale letteraria;1809;espositivo
BibItFoscolo19.txt;BibIt;Ugo Foscolo;Epistolario (1809-1811);1809;personale
ita000066.txt;ItaDraCor;Ugo Foscolo;Ajace;1811;teatro
BibItFoscolo20.txt;BibIt;Ugo Foscolo;Epistolario (1812-1813);1812;personale
ita000068.txt;ItaDraCor;Ugo Foscolo;Ricciarda;1813;teatro
BibItFoscolo21.txt;BibIt;Ugo Foscolo;Epistolario (1814-1815);1814;personale
BibItFoscolo22.txt;BibIt;Ugo Foscolo;Epistolario (1815-1816);1815;personale
BibItFoscolo23.txt;BibIt;Ugo Foscolo;Esame su le accuse contro Vincenzo Monti;1816;personale
ProsaLett.IV.45.Testo.txt;MIDIA;Ugo Foscolo;Ultime lettere di Jacopo Ortis;1817;prosa letteraria
BibItFoscolo24.txt;BibIt;Ugo Foscolo;Epoche della lingua italiana;1819;espositivo
BibItFoscolo25.txt;BibIt;Ugo Foscolo;Saggio di novelle;1819;espositivo
BibItFoscolo26.txt;BibIt;Ugo Foscolo;Sesto tomo dell'io;1819;espositivo
BibItFoscolo27.txt;BibIt;Ugo Foscolo;Sul nuovo Teatro di Como;1819;espositivo
BibItFoscolo28.txt;BibIt;Ugo Foscolo;Sull'origine e i limiti della giustizia;1819;espositivo
BibItFoscolo29.txt;BibIt;Ugo Foscolo;Sulla traduzione dell'Odissea;1819;espositivo
Personali.IV.8.Testo.txt;MIDIA;Ugo Foscolo;Epistolario (1820-1827);1820;personale
Espositivi.IV.29.Testo.txt;MIDIA;Ugo Foscolo;Discorso sul testo della Commedia di Dante;1825;espositivo
BibItFoscolo8.txt;BibIt;Ugo Foscolo;Della nuova scuola drammatica italiana;1827;espositivo
BibItFoscolo9.txt;BibIt;Ugo Foscolo;Della poesia lirica;1827;espositivo
BibItFoscolo10.txt;BibIt;Ugo Foscolo;Della servitù dell'Italia;1827;espositivo
BibItFoscolo11.txt;BibIt;Ugo Foscolo;Dello scopo di Gregorio VII;1827;espositivo
BibItFoscolo12.txt;BibIt;Ugo Foscolo;Difesa del Generale Viani;1827;espositivo
BibItFoscolo13.txt;BibIt;Ugo Foscolo;Difesa del sergente Armani;1827;espositivo
BibItFoscolo14.txt;BibIt;Ugo Foscolo;Difesa di Melchiorre Gioia;1827;espositivo
BibItTarchetti1.txt;BibIt;Ugo Iginio Tarchetti;Fosca;1869;prosa letteraria
diacorisOjetti1.txt;DiaCoris;Ugo Ojetti / Il Fanfulla della Domenica;La lotta di sesso;1899;stampa
LISStille1.txt;LIS;Ugo Stille;È nato l'avvenire ;1949;stampa
LISStille2.txt;LIS;Ugo Stille;Duecentomila negri a Washington ;1963;stampa
LISStille3.txt;LIS;Ugo Stille;Simao entrati nel futuro;1969;stampa
diacorisEco1.txt;DiaCoris;Umberto Eco;Diario minimo;1963;espositivo
diacorisEco2.txt;DiaCoris;Umberto Eco;Il pettegolezzo era una cosa seria;1995;stampa
LISEco1.txt;LIS;Umberto Eco;Perché non sempre eravamo d'accordo;1975;stampa
LISEco2.txt;LIS;Umberto Eco;Ha sfasciato l'Io inciampando nel Superego;1972;stampa
Poesia.V.41.Testo.txt;MIDIA;Umberto Saba;Canzoniere;1921;poesia
LISRiva1.txt;LIS;Valerio Riva;Povero Cristo ;1975;stampa
diacorisPratolini2.txt;DiaCoris;Vasco Pratolini;Cronache di poveri amanti;1947;prosa letteraria
diacorisPratolini1.txt;DiaCoris;Vasco Pratolini / Il politecnico;Cronache fiorentine del 20° sec.;1947;stampa
diacorisVerLav1.txt;DiaCoris;Vercelli Lavoratrice;Il ventennale tradimento del massone badoglio al lavoro italiano;1943;stampa
diacorisLilli1.txt;DiaCoris;Verginio Lilli;Hiroshima angoscia del mondo;1948;stampa
LISRoberti1.txt;LIS;Vero Roberti;Il nuovo satellite ha la forma di un sigaro e prepara il volo umano negli spazi cosmici;1957;stampa
Scientifici.V.14.Testo.txt;MIDIA;Vilfredo Pareto;Compendio di sociologia generale;1920;espositivo
LISBalzamo1.txt;LIS;Vincenzo Balzamo;I giovani DC tra De Gasperi e Fanfani (;1957;stampa
diacorisCardarelli1.txt;DiaCoris;Vincenzo Cardarelli;Il sole a Picco;1929;espositivo
BibItCuoco1.txt;BibIt;Vincenzo Cuoco;Saggio storico sulla rivoluzione napoletana del 1799;1799;espositivo
ProsaLett.IV.42.Testo.txt;MIDIA;Vincenzo Cuoco;Platone in Italia;1804;prosa letteraria
Personali.IV.4.Testo.txt;MIDIA;Vincenzo da Filicaia;Lettere inedite a Lorenzo Magalotti;1700;personale
LLFotarosa1.txt;Liber Liber;Vincenzo Fontarosa;Il Parlamento nazionale napoletano per gli anni 1820 e 1821;1820;personale
diacorisGerace1.txt;DiaCoris;Vincenzo Gerace;Idee sul fascismo' di Massimo Rocca;1924;stampa
BibItGioberti1.txt;BibIt;Vincenzo Gioberti;Del primato morale e civile degli Italiani;1843;espositivo
Espositivi.V.43.Testo.txt;MIDIA;Vincenzo Gioberti;Del rinnovamento civile d’Italia;1851;espositivo
BibItGioberti2.txt;BibIt;Vincenzo Gioberti;Della libertà cattolica;1851;espositivo
BibItGioberti3.txt;BibIt;Vincenzo Gioberti;La riforma cattolica;1851;espositivo
Personali.IV.12.Testo.txt;MIDIA;Vincenzo Monti;Epistolario;1774;personale
Poesia.IV.30.Testo.txt;MIDIA;Vincenzo Monti;Poesie;1774;poesia
BibItMonti7.txt;BibIt;Vincenzo Monti;Pensieri d'amore;1776;poesia
